Phytochemicals,Link
"methyl (1S,2R,4R,7E,9S,10S,11R)-9-acetyloxy-4-methyl-10-[(Z)-2-methylbut-2-enoyl]oxy-12-methylidene-13-oxo-3,14-dioxatricyclo[9.3.0.02,4]tetradec-7-ene-8-carboxylate","https://cb.imsc.res.in/imppat/phytochemicalplants/methyl%20(1S,2R,4R,7E,9S,10S,11R)-9-acetyloxy-4-methyl-10-[(Z)-2-methylbut-2-enoyl]oxy-12-methylidene-13-oxo-3,14-dioxatricyclo[9.3.0.02,4]tetradec-7-ene-8-carboxylate"
"methyl (1S,2S,15E,18R)-15-ethylidene-18-hydroxy-3-methyl-19-oxa-3,13-diazahexacyclo[14.3.1.02,10.02,13.04,9.010,17]icosa-4,6,8-triene-17-carboxylate","https://cb.imsc.res.in/imppat/phytochemicalplants/methyl%20(1S,2S,15E,18R)-15-ethylidene-18-hydroxy-3-methyl-19-oxa-3,13-diazahexacyclo[14.3.1.02,10.02,13.04,9.010,17]icosa-4,6,8-triene-17-carboxylate"
"methyl (1S,3R,5S,6R,8R,10R,11S,12S)-3-(furan-3-yl)-8-hydroxy-5-methyl-14-oxo-2,13-dioxatetracyclo[10.2.1.01,5.06,11]pentadecane-10-carboxylate","https://cb.imsc.res.in/imppat/phytochemicalplants/methyl%20(1S,3R,5S,6R,8R,10R,11S,12S)-3-(furan-3-yl)-8-hydroxy-5-methyl-14-oxo-2,13-dioxatetracyclo[10.2.1.01,5.06,11]pentadecane-10-carboxylate"
"methyl (1S,4aR,5S,7aS)-5-hydroxy-7-(methylsulfanylcarbonyloxymethyl)-1-[(2S,3R,4R,5S,6S)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-1,4a,5,7a-tetrahydrocyclopenta[c]pyran-4-carboxylate","https://cb.imsc.res.in/imppat/phytochemicalplants/methyl%20(1S,4aR,5S,7aS)-5-hydroxy-7-(methylsulfanylcarbonyloxymethyl)-1-[(2S,3R,4R,5S,6S)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-1,4a,5,7a-tetrahydrocyclopenta[c]pyran-4-carboxylate"
"methyl (1S,4aR,6S,7R,7aR)-6-[(2S,3R,4S)-3-ethenyl-4-(2-oxoethyl)-2-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-3,4-dihydro-2H-pyran-5-carbonyl]oxy-7-methyl-1-[(2S,3R,4S,5S,6R)-3,","https://cb.imsc.res.in/imppat/phytochemicalplants/methyl%20(1S,4aR,6S,7R,7aR)-6-[(2S,3R,4S)-3-ethenyl-4-(2-oxoethyl)-2-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-3,4-dihydro-2H-pyran-5-carbonyl]oxy-7-methyl-1-[(2S,3R,4S,5S,6R)-3,"
"methyl (1S,4aR,6S,7R,7aS)-4a,7-dihydroxy-7-methyl-6-[(E)-3-phenylprop-2-enoyl]oxy-1-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-1,5,6,7a-tetrahydrocyclopenta[c]pyran-4-carboxylat","https://cb.imsc.res.in/imppat/phytochemicalplants/methyl%20(1S,4aR,6S,7R,7aS)-4a,7-dihydroxy-7-methyl-6-[(E)-3-phenylprop-2-enoyl]oxy-1-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-1,5,6,7a-tetrahydrocyclopenta[c]pyran-4-carboxylat"
"methyl (1S,4aS,5S,6R,7R,7aR)-6-benzoyloxy-5-hydroxy-7-methyl-1-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-1,4a,5,6,7,7a-hexahydrocyclopenta[c]pyran-4-carboxylate","https://cb.imsc.res.in/imppat/phytochemicalplants/methyl%20(1S,4aS,5S,6R,7R,7aR)-6-benzoyloxy-5-hydroxy-7-methyl-1-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-1,4a,5,6,7,7a-hexahydrocyclopenta[c]pyran-4-carboxylate"
"methyl (1S,4aS,7R,7aS)-4'-[1-[(E)-3-(4-hydroxyphenyl)prop-2-enoyl]oxyethyl]-5'-oxo-1-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyspiro[4a,7a-dihydro-1H-cyclopenta[c]pyran-7,2'-fur","https://cb.imsc.res.in/imppat/phytochemicalplants/methyl%20(1S,4aS,7R,7aS)-4'-[1-[(E)-3-(4-hydroxyphenyl)prop-2-enoyl]oxyethyl]-5'-oxo-1-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyspiro[4a,7a-dihydro-1H-cyclopenta[c]pyran-7,2'-fur"
"methyl (1S,9S,14E,15R,19S)-14-ethylidene-6-hydroxy-2-methyl-18-oxa-2,12-diazahexacyclo[13.3.2.01,9.03,8.09,16.012,19]icosa-3(8),4,6-triene-16-carboxylate","https://cb.imsc.res.in/imppat/phytochemicalplants/methyl%20(1S,9S,14E,15R,19S)-14-ethylidene-6-hydroxy-2-methyl-18-oxa-2,12-diazahexacyclo[13.3.2.01,9.03,8.09,16.012,19]icosa-3(8),4,6-triene-16-carboxylate"
Methyl (2r)-4-(1h-indol-3-yl)-2-methylbutanoate,https://cb.imsc.res.in/imppat/phytochemicalplants/Methyl%20(2r)-4-(1h-indol-3-yl)-2-methylbutanoate
methyl (2R)-8-methyl-3-[(E)-3-phenylprop-2-enoyl]oxy-8-azabicyclo[3.2.1]octane-2-carboxylate,https://cb.imsc.res.in/imppat/phytochemicalplants/methyl%20(2R)-8-methyl-3-[(E)-3-phenylprop-2-enoyl]oxy-8-azabicyclo[3.2.1]octane-2-carboxylate
"methyl (2S,3R,4S)-3-ethenyl-4-[[(2S,6S)-6-[2-(4-hydroxyphenyl)ethyl]-4-oxooxan-2-yl]methyl]-2-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-3,4-dihydro-2H-pyran-5-carboxylate","https://cb.imsc.res.in/imppat/phytochemicalplants/methyl%20(2S,3R,4S)-3-ethenyl-4-[[(2S,6S)-6-[2-(4-hydroxyphenyl)ethyl]-4-oxooxan-2-yl]methyl]-2-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-3,4-dihydro-2H-pyran-5-carboxylate"
"methyl (2S,3S,4S,5R,6S)-6-((5,6-dihydroxy-2-(4-hydroxyphenyl)-4-oxo-4H-chromen-7-yl)oxy)-3,4,5-trihydroxytetrahydro-2H-pyran-2-carboxylate","https://cb.imsc.res.in/imppat/phytochemicalplants/methyl%20(2S,3S,4S,5R,6S)-6-((5,6-dihydroxy-2-(4-hydroxyphenyl)-4-oxo-4H-chromen-7-yl)oxy)-3,4,5-trihydroxytetrahydro-2H-pyran-2-carboxylate"
"methyl (2S,4aS,6R,6aR,9R,10aS,10bS)-2-(furan-3-yl)-9-hydroxy-6a,10b-dimethyl-4-oxo-6-[(2R,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-1,2,4a,5,6,9,10,10a-octahydrobenzo[f]isochromene-","https://cb.imsc.res.in/imppat/phytochemicalplants/methyl%20(2S,4aS,6R,6aR,9R,10aS,10bS)-2-(furan-3-yl)-9-hydroxy-6a,10b-dimethyl-4-oxo-6-[(2R,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-1,2,4a,5,6,9,10,10a-octahydrobenzo[f]isochromene-"
"methyl (2S,4S)-4-[2-[2-(3,4-dihydroxyphenyl)ethoxy]-2-oxoethyl]-3-ethenyl-2-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-3,4-dihydro-2H-pyran-5-carboxylate","https://cb.imsc.res.in/imppat/phytochemicalplants/methyl%20(2S,4S)-4-[2-[2-(3,4-dihydroxyphenyl)ethoxy]-2-oxoethyl]-3-ethenyl-2-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-3,4-dihydro-2H-pyran-5-carboxylate"
"methyl (4S,18S)-4-[(1R,9R,10S,11R,12R,19R)-11-acetyloxy-12-ethyl-10-hydroxy-5-methoxy-10-methoxycarbonyl-8-methyl-8,16-diazapentacyclo[10.6.1.01,9.02,7.016,19]nonadeca-2,4,6,13-tetraen-4-yl]-1-ethyl-2","https://cb.imsc.res.in/imppat/phytochemicalplants/methyl%20(4S,18S)-4-[(1R,9R,10S,11R,12R,19R)-11-acetyloxy-12-ethyl-10-hydroxy-5-methoxy-10-methoxycarbonyl-8-methyl-8,16-diazapentacyclo[10.6.1.01,9.02,7.016,19]nonadeca-2,4,6,13-tetraen-4-yl]-1-ethyl-2"
"methyl (4S,5E,6S)-4-[2-[[(2R,3S,4S,5R,6R)-6-[2-(3,4-dihydroxyphenyl)ethoxy]-3,4,5-trihydroxyoxan-2-yl]methoxy]-2-oxoethyl]-5-ethylidene-6-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]","https://cb.imsc.res.in/imppat/phytochemicalplants/methyl%20(4S,5E,6S)-4-[2-[[(2R,3S,4S,5R,6R)-6-[2-(3,4-dihydroxyphenyl)ethoxy]-3,4,5-trihydroxyoxan-2-yl]methoxy]-2-oxoethyl]-5-ethylidene-6-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]"
"methyl (4S,5E,6S)-5-(2-acetyloxyethylidene)-4-[2-[2-(4-hydroxyphenyl)ethoxy]-2-oxoethyl]-6-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-4H-pyran-3-carboxylate","https://cb.imsc.res.in/imppat/phytochemicalplants/methyl%20(4S,5E,6S)-5-(2-acetyloxyethylidene)-4-[2-[2-(4-hydroxyphenyl)ethoxy]-2-oxoethyl]-6-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-4H-pyran-3-carboxylate"
"methyl (4S,5Z,6S)-4-[2-[2-(3,4-dihydroxyphenyl)ethoxy]-2-oxoethyl]-5-ethylidene-6-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-4H-pyran-3-carboxylate","https://cb.imsc.res.in/imppat/phytochemicalplants/methyl%20(4S,5Z,6S)-4-[2-[2-(3,4-dihydroxyphenyl)ethoxy]-2-oxoethyl]-5-ethylidene-6-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-4H-pyran-3-carboxylate"
"methyl (5E)-5-ethylidene-4-propyl-6-[(2S,3S,4S,5R,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-4H-pyran-3-carboxylate","https://cb.imsc.res.in/imppat/phytochemicalplants/methyl%20(5E)-5-ethylidene-4-propyl-6-[(2S,3S,4S,5R,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-4H-pyran-3-carboxylate"
"methyl (6aR)-11-hydroxy-1,2,10-trimethoxy-5,6,6a,7-tetrahydro-4H-dibenzo[de,g]quinoline-6-carboxylate","https://cb.imsc.res.in/imppat/phytochemicalplants/methyl%20(6aR)-11-hydroxy-1,2,10-trimethoxy-5,6,6a,7-tetrahydro-4H-dibenzo[de,g]quinoline-6-carboxylate"
"methyl (6S,6aR,10aS,10bS)-2-(furan-3-yl)-6a,10b-dimethyl-4-oxo-6-[(2R,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-1,2,6,9,10,10a-hexahydrobenzo[f]isochromene-7-carboxylate","https://cb.imsc.res.in/imppat/phytochemicalplants/methyl%20(6S,6aR,10aS,10bS)-2-(furan-3-yl)-6a,10b-dimethyl-4-oxo-6-[(2R,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-1,2,6,9,10,10a-hexahydrobenzo[f]isochromene-7-carboxylate"
"methyl (9R,10R)-12-ethyl-4-[(13S)-17-ethyl-17-hydroxy-13-methoxycarbonyl-1,11-diazatetracyclo[13.3.1.04,12.05,10]nonadeca-4(12),5,7,9-tetraen-13-yl]-10-hydroxy-5-methoxy-8,16-diazapentacyclo[10.6.1.01","https://cb.imsc.res.in/imppat/phytochemicalplants/methyl%20(9R,10R)-12-ethyl-4-[(13S)-17-ethyl-17-hydroxy-13-methoxycarbonyl-1,11-diazatetracyclo[13.3.1.04,12.05,10]nonadeca-4(12),5,7,9-tetraen-13-yl]-10-hydroxy-5-methoxy-8,16-diazapentacyclo[10.6.1.01"
"methyl (9R,10S,11R,12R,19R)-11-acetyloxy-12-ethyl-4-[(13S,15R,17R)-17-ethyl-17-hydroxy-13-methoxycarbonyl-1,11-diazatetracyclo[13.3.1.04,12.05,10]nonadeca-4(12),5,7,9-tetraen-13-yl]-10-hydroxy-5-metho","https://cb.imsc.res.in/imppat/phytochemicalplants/methyl%20(9R,10S,11R,12R,19R)-11-acetyloxy-12-ethyl-4-[(13S,15R,17R)-17-ethyl-17-hydroxy-13-methoxycarbonyl-1,11-diazatetracyclo[13.3.1.04,12.05,10]nonadeca-4(12),5,7,9-tetraen-13-yl]-10-hydroxy-5-metho"
"methyl (9S,12S,13Z,16S,17R,18S)-13-ethylidene-18-hydroxy-8-methyl-8,15-diazahexacyclo[14.2.1.01,9.02,7.010,15.012,17]nonadeca-2,4,6-triene-17-carboxylate","https://cb.imsc.res.in/imppat/phytochemicalplants/methyl%20(9S,12S,13Z,16S,17R,18S)-13-ethylidene-18-hydroxy-8-methyl-8,15-diazahexacyclo[14.2.1.01,9.02,7.010,15.012,17]nonadeca-2,4,6-triene-17-carboxylate"
Methyl (e)-11-methoxy-9-oxo-10-nonadecenoate,https://cb.imsc.res.in/imppat/phytochemicalplants/Methyl%20(e)-11-methoxy-9-oxo-10-nonadecenoate
Methyl (E)-2-octenoate,https://cb.imsc.res.in/imppat/phytochemicalplants/Methyl%20(E)-2-octenoate
Methyl (E)-4-decenoate,https://cb.imsc.res.in/imppat/phytochemicalplants/Methyl%20(E)-4-decenoate
"methyl (E)-trans-alpha-2,3-epoxybergamota-2,10-dien-12-oate","https://cb.imsc.res.in/imppat/phytochemicalplants/methyl%20(E)-trans-alpha-2,3-epoxybergamota-2,10-dien-12-oate"
"Methyl (E)-trans-alpha-bergamota-2,10-dien-12-oate","https://cb.imsc.res.in/imppat/phytochemicalplants/Methyl%20(E)-trans-alpha-bergamota-2,10-dien-12-oate"
Methyl (methylthio)acetate,https://cb.imsc.res.in/imppat/phytochemicalplants/Methyl%20(methylthio)acetate
methyl (Z)-3-[5-[3-(3-ethyloxiran-2-yl)prop-2-ynoyl]furan-2-yl]prop-2-enoate,https://cb.imsc.res.in/imppat/phytochemicalplants/methyl%20(Z)-3-[5-[3-(3-ethyloxiran-2-yl)prop-2-ynoyl]furan-2-yl]prop-2-enoate
Methyl 1-(methylthio)propyl disulfide,https://cb.imsc.res.in/imppat/phytochemicalplants/Methyl%201-(methylthio)propyl%20disulfide
Methyl 1-methoxy-1H-indole-3-carboxylate,https://cb.imsc.res.in/imppat/phytochemicalplants/Methyl%201-methoxy-1H-indole-3-carboxylate
"Methyl 10-hydroxy-17-(1-hydroxyethyl)-7-methoxy-3,13-diazapentacyclo[13.3.1.02,10.04,9.013,18]nonadeca-2,4(9),5,7-tetraene-1-carboxylate","https://cb.imsc.res.in/imppat/phytochemicalplants/Methyl%2010-hydroxy-17-(1-hydroxyethyl)-7-methoxy-3,13-diazapentacyclo[13.3.1.02,10.04,9.013,18]nonadeca-2,4(9),5,7-tetraene-1-carboxylate"
Methyl 10-methylene-9-oxooctadecanoate,https://cb.imsc.res.in/imppat/phytochemicalplants/Methyl%2010-methylene-9-oxooctadecanoate
Methyl 10-oxo-11-octadecynoate,https://cb.imsc.res.in/imppat/phytochemicalplants/Methyl%2010-oxo-11-octadecynoate
Methyl 11-oxoasiatate,https://cb.imsc.res.in/imppat/phytochemicalplants/Methyl%2011-oxoasiatate
Methyl 12-methyltetradecanoate,https://cb.imsc.res.in/imppat/phytochemicalplants/Methyl%2012-methyltetradecanoate
Methyl 13-methylpentadecanoate,https://cb.imsc.res.in/imppat/phytochemicalplants/Methyl%2013-methylpentadecanoate
Methyl 13-octadecenoate,https://cb.imsc.res.in/imppat/phytochemicalplants/Methyl%2013-octadecenoate
Methyl 14-methylpentadecanoate,https://cb.imsc.res.in/imppat/phytochemicalplants/Methyl%2014-methylpentadecanoate
Methyl 16-hydroxyhexadecanoate,https://cb.imsc.res.in/imppat/phytochemicalplants/Methyl%2016-hydroxyhexadecanoate
"Methyl 2,3,4-tri-O-acetyl-6-O-methyl-alpha-D-galactopyranoside","https://cb.imsc.res.in/imppat/phytochemicalplants/Methyl%202,3,4-tri-O-acetyl-6-O-methyl-alpha-D-galactopyranoside"
"Methyl 2,3-di-epi-cucurbate","https://cb.imsc.res.in/imppat/phytochemicalplants/Methyl%202,3-di-epi-cucurbate"
"Methyl 2,3-didehydroaspidospermidine-3-carboxylate","https://cb.imsc.res.in/imppat/phytochemicalplants/Methyl%202,3-didehydroaspidospermidine-3-carboxylate"
"methyl 2,4-di-O-methyl-alpha-d-glucopyranoside","https://cb.imsc.res.in/imppat/phytochemicalplants/methyl%202,4-di-O-methyl-alpha-d-glucopyranoside"
"Methyl 2,4-dihydroxy-3,5,6-trimethylbenzoate","https://cb.imsc.res.in/imppat/phytochemicalplants/Methyl%202,4-dihydroxy-3,5,6-trimethylbenzoate"
"Methyl 2,4-dihydroxy-3,6-dimethylbenzoate","https://cb.imsc.res.in/imppat/phytochemicalplants/Methyl%202,4-dihydroxy-3,6-dimethylbenzoate"
"Methyl 2,4-dihydroxy-6-methylbenzoate","https://cb.imsc.res.in/imppat/phytochemicalplants/Methyl%202,4-dihydroxy-6-methylbenzoate"
"Methyl 2,4-dihydroxybenzoate","https://cb.imsc.res.in/imppat/phytochemicalplants/Methyl%202,4-dihydroxybenzoate"
"Methyl 2,5-dihydroxycinnamate","https://cb.imsc.res.in/imppat/phytochemicalplants/Methyl%202,5-dihydroxycinnamate"
"Methyl 2,5-octadecadiynoate","https://cb.imsc.res.in/imppat/phytochemicalplants/Methyl%202,5-octadecadiynoate"
"Methyl 2,6-dihydroxy-4-quinolinecarboxylate","https://cb.imsc.res.in/imppat/phytochemicalplants/Methyl%202,6-dihydroxy-4-quinolinecarboxylate"
"Methyl 2,6-dimethoxybenzoate","https://cb.imsc.res.in/imppat/phytochemicalplants/Methyl%202,6-dimethoxybenzoate"
"Methyl 2,8-dimethylundecanoate","https://cb.imsc.res.in/imppat/phytochemicalplants/Methyl%202,8-dimethylundecanoate"
"Methyl 2-(2,5-dihydroxyphenyl)acetate","https://cb.imsc.res.in/imppat/phytochemicalplants/Methyl%202-(2,5-dihydroxyphenyl)acetate"
Methyl 2-(2-methoxy-4-hydroxyphenyl)-6-methoxy-3-benzofurancarboxylate,https://cb.imsc.res.in/imppat/phytochemicalplants/Methyl%202-(2-methoxy-4-hydroxyphenyl)-6-methoxy-3-benzofurancarboxylate
methyl 2-(4-chloro-1H-indol-3-yl)acetate,https://cb.imsc.res.in/imppat/phytochemicalplants/methyl%202-(4-chloro-1H-indol-3-yl)acetate
Methyl 2-(dimethylamino)-3-(1H-indol-3-yl)propanoate,https://cb.imsc.res.in/imppat/phytochemicalplants/Methyl%202-(dimethylamino)-3-(1H-indol-3-yl)propanoate
Methyl 2-(dimethylamino)benzoate,https://cb.imsc.res.in/imppat/phytochemicalplants/Methyl%202-(dimethylamino)benzoate
Methyl 2-(ethylamino)benzoate,https://cb.imsc.res.in/imppat/phytochemicalplants/Methyl%202-(ethylamino)benzoate
"Methyl 2-(methylamino)-5-(1,2,3,9-tetrahydropyrrolo[2,1-b]quinazolin-3-yl)benzoate","https://cb.imsc.res.in/imppat/phytochemicalplants/Methyl%202-(methylamino)-5-(1,2,3,9-tetrahydropyrrolo[2,1-b]quinazolin-3-yl)benzoate"
Methyl 2-(methylamino)benzoate,https://cb.imsc.res.in/imppat/phytochemicalplants/Methyl%202-(methylamino)benzoate
Methyl 2-ethylheptanoate,https://cb.imsc.res.in/imppat/phytochemicalplants/Methyl%202-ethylheptanoate
Methyl 2-ethylhexadecanoate,https://cb.imsc.res.in/imppat/phytochemicalplants/Methyl%202-ethylhexadecanoate
Methyl 2-ethylhexanoate,https://cb.imsc.res.in/imppat/phytochemicalplants/Methyl%202-ethylhexanoate
Methyl 2-furoate,https://cb.imsc.res.in/imppat/phytochemicalplants/Methyl%202-furoate
Methyl 2-hexenoate,https://cb.imsc.res.in/imppat/phytochemicalplants/Methyl%202-hexenoate
Methyl 2-hydroxy-2-methylbutanoate,https://cb.imsc.res.in/imppat/phytochemicalplants/Methyl%202-hydroxy-2-methylbutanoate
Methyl 2-hydroxy-3-methylbutanoate,https://cb.imsc.res.in/imppat/phytochemicalplants/Methyl%202-hydroxy-3-methylbutanoate
Methyl 2-hydroxy-3-methylpentanoate,https://cb.imsc.res.in/imppat/phytochemicalplants/Methyl%202-hydroxy-3-methylpentanoate
Methyl 2-hydroxy-4-methylpentanoate,https://cb.imsc.res.in/imppat/phytochemicalplants/Methyl%202-hydroxy-4-methylpentanoate
Methyl 2-hydroxy-6-methylbenzoate,https://cb.imsc.res.in/imppat/phytochemicalplants/Methyl%202-hydroxy-6-methylbenzoate
Methyl 2-hydroxybutanoate,https://cb.imsc.res.in/imppat/phytochemicalplants/Methyl%202-hydroxybutanoate
Methyl 2-hydroxyhexanoate,https://cb.imsc.res.in/imppat/phytochemicalplants/Methyl%202-hydroxyhexanoate
Methyl 2-methoxybenzoate,https://cb.imsc.res.in/imppat/phytochemicalplants/Methyl%202-methoxybenzoate
Methyl 2-methylbutyrate,https://cb.imsc.res.in/imppat/phytochemicalplants/Methyl%202-methylbutyrate
Methyl 2-methylhexacosanoate,https://cb.imsc.res.in/imppat/phytochemicalplants/Methyl%202-methylhexacosanoate
Methyl 2-methylhexadecanoate,https://cb.imsc.res.in/imppat/phytochemicalplants/Methyl%202-methylhexadecanoate
Methyl 2-methyloctanoate,https://cb.imsc.res.in/imppat/phytochemicalplants/Methyl%202-methyloctanoate
Methyl 2-O-tosyl-3-O-benzyl-alpha-L-rhamnopyranoside,https://cb.imsc.res.in/imppat/phytochemicalplants/Methyl%202-O-tosyl-3-O-benzyl-alpha-L-rhamnopyranoside
Methyl 2-pentenoate,https://cb.imsc.res.in/imppat/phytochemicalplants/Methyl%202-pentenoate
"methyl 2-[(1R,2R,4S,7S,8S,11R,12R,13S,16R)-7-(furan-3-yl)-1,8,12,15,15-pentamethyl-5,18-dioxo-3,6,14-trioxapentacyclo[9.7.0.02,4.02,8.012,16]octadecan-13-yl]acetate","https://cb.imsc.res.in/imppat/phytochemicalplants/methyl%202-[(1R,2R,4S,7S,8S,11R,12R,13S,16R)-7-(furan-3-yl)-1,8,12,15,15-pentamethyl-5,18-dioxo-3,6,14-trioxapentacyclo[9.7.0.02,4.02,8.012,16]octadecan-13-yl]acetate"
"methyl 2-[(1R,3S,7R,8R,9R,12S,13R)-13-(furan-3-yl)-6,6,8,12-tetramethyl-17-methylidene-5,15-dioxo-2,14-dioxatetracyclo[7.7.1.01,12.03,8]heptadecan-7-yl]-2-hydroxyacetate","https://cb.imsc.res.in/imppat/phytochemicalplants/methyl%202-[(1R,3S,7R,8R,9R,12S,13R)-13-(furan-3-yl)-6,6,8,12-tetramethyl-17-methylidene-5,15-dioxo-2,14-dioxatetracyclo[7.7.1.01,12.03,8]heptadecan-7-yl]-2-hydroxyacetate"
"Methyl 2-[(1S,3S,5S,7S,8S,9R,11S,12S,13R,16S)-5,11-diacetyloxy-13-(furan-3-yl)-16-hydroxy-6,6,8,12-tetramethyl-17-methylidene-15-oxo-2,14-dioxatetracyclo[7.7.1.01,12.03,8]heptadecan-7-yl]acetate","https://cb.imsc.res.in/imppat/phytochemicalplants/Methyl%202-[(1S,3S,5S,7S,8S,9R,11S,12S,13R,16S)-5,11-diacetyloxy-13-(furan-3-yl)-16-hydroxy-6,6,8,12-tetramethyl-17-methylidene-15-oxo-2,14-dioxatetracyclo[7.7.1.01,12.03,8]heptadecan-7-yl]acetate"
"Methyl 2-[3,4,5-trihydroxy-6-[(3,4,5-trihydroxyoxan-2-yl)oxymethyl]oxan-2-yl]oxybenzoate","https://cb.imsc.res.in/imppat/phytochemicalplants/Methyl%202-[3,4,5-trihydroxy-6-[(3,4,5-trihydroxyoxan-2-yl)oxymethyl]oxan-2-yl]oxybenzoate"
"Methyl 2-[6-(furan-3-yl)-7,9,11,15-tetramethyl-12,16-dioxo-3,17-dioxapentacyclo[9.6.1.02,9.04,8.015,18]octadeca-7,13-dien-10-yl]acetate","https://cb.imsc.res.in/imppat/phytochemicalplants/Methyl%202-[6-(furan-3-yl)-7,9,11,15-tetramethyl-12,16-dioxo-3,17-dioxapentacyclo[9.6.1.02,9.04,8.015,18]octadeca-7,13-dien-10-yl]acetate"
"Methyl 3,4,5-trimethoxybenzoate","https://cb.imsc.res.in/imppat/phytochemicalplants/Methyl%203,4,5-trimethoxybenzoate"
"Methyl 3,4,5-trimethoxycinnamate","https://cb.imsc.res.in/imppat/phytochemicalplants/Methyl%203,4,5-trimethoxycinnamate"
"Methyl 3,4-dihydroxybenzoate","https://cb.imsc.res.in/imppat/phytochemicalplants/Methyl%203,4-dihydroxybenzoate"
"Methyl 3,5-dihydroxy-4-methoxybenzoate","https://cb.imsc.res.in/imppat/phytochemicalplants/Methyl%203,5-dihydroxy-4-methoxybenzoate"
"Methyl 3,7-dimethylocta-3,6-dienoate","https://cb.imsc.res.in/imppat/phytochemicalplants/Methyl%203,7-dimethylocta-3,6-dienoate"
Methyl 3-(4-hydroxy-3-methoxyphenyl)propanoate,https://cb.imsc.res.in/imppat/phytochemicalplants/Methyl%203-(4-hydroxy-3-methoxyphenyl)propanoate
"methyl 3-(7-chloro-4-hydroxy-2-oxo-2H-pyrido[1,2-a]pyrimidin-3-yl)-3-cyclohexylpropanoate","https://cb.imsc.res.in/imppat/phytochemicalplants/methyl%203-(7-chloro-4-hydroxy-2-oxo-2H-pyrido[1,2-a]pyrimidin-3-yl)-3-cyclohexylpropanoate"
Methyl 3-(methylthio)propionate,https://cb.imsc.res.in/imppat/phytochemicalplants/Methyl%203-(methylthio)propionate
Methyl 3-butenoate,https://cb.imsc.res.in/imppat/phytochemicalplants/Methyl%203-butenoate
Methyl 3-carbazolecarboxylate,https://cb.imsc.res.in/imppat/phytochemicalplants/Methyl%203-carbazolecarboxylate
Methyl 3-hydroxy-2-methylbutanoate,https://cb.imsc.res.in/imppat/phytochemicalplants/Methyl%203-hydroxy-2-methylbutanoate
Methyl 3-hydroxy-2-methylpentanoate,https://cb.imsc.res.in/imppat/phytochemicalplants/Methyl%203-hydroxy-2-methylpentanoate
Methyl 3-hydroxy-3-methylbutanoate,https://cb.imsc.res.in/imppat/phytochemicalplants/Methyl%203-hydroxy-3-methylbutanoate
Methyl 3-hydroxybenzoate,https://cb.imsc.res.in/imppat/phytochemicalplants/Methyl%203-hydroxybenzoate
Methyl 3-hydroxybutyrate,https://cb.imsc.res.in/imppat/phytochemicalplants/Methyl%203-hydroxybutyrate
